Topic,Tag,Tweet,Replies,Retweets,Likes,Quote Retweets,Sentiment Score,Sentiment
Prime Minister,Celeb,"BREAKING: Peter Dutton like his mentor, Scott Morrison, thinks “He was called to do God’s work as Australia’s 2nd Great & Benevolent Evangelical Prime Minister after Morrison”. “ScoMo has used his marketing genius to gift Peter Dutton a catchy election winning name ‘PeDu’”#auspol",5,9,39,0,0.9485,pos
Prime Minister,Celeb,"""I had stated my commitment on behalf of DAP, that we will support  @anwaribrahim  as Prime Minister without placing any conditions on him in terms of how many ministerial positions we will receive.""  ""We decided to put the party's needs aside for Malaysia's sake."" -  @anthonyloke",9,61,273,0,0.6486,pos
Prime Minister,Celeb,"Watch | Prime Minister Narendrabhai Modi when walked to cast his vote in Ranip, Ahmedabad today morning",1,39,196,0,0.0,neu
Prime Minister,Celeb,Boris Johnson will be remembered as the worst Prime Minister in living memory.,50,122,325,0,-0.6249,neg
Prime Minister,Celeb,When I’m Prime Minister everything will be FREE !,63,35,138,0,0.6514,pos
Prime Minister,Celeb,"Mike Hosking on Jacinda Ardern: “…if we question the Prime Minister's integrity, that also then brings in their promise to be the most open, honest and transparent Government ever — a line surely now so farcical, it will go down in political history.”",0,7,25,0,0.8854,pos
Prime Minister,Celeb,Imran khan will be next prime minister of Pakistan,446,"2,364",12.2K,0,0.0,neu
Prime Minister,Celeb,"""We would be in trouble without the United States.""  Finnish Prime Minister Sanna Marin says Russia's war in Ukraine shows that the European Union isn't strong enough.","1,462","6,734",27.4K,0,-0.8918,neg
Prime Minister,Celeb,"I love my family, I love my country and I take care of my neighbors. I am not a criminal or a threat to society. What Prime Minister Justin Trudeau is trying to do is unjust.   I support the  @CCFR_CCDAF  to keep my tools.   #ImwithCarey #SayNoToC21",1,111,381,0,0.8854,pos
Prime Minister,Celeb,"Today is Dec. 4, 2022 and Justin Trudeau is the WORST prime minister in Canadian history!",30,220,"1,320",0,-0.729,neg
Prime Minister,Celeb,Christine holgate on  @ScottMorrisonMP  in niki savvas book “bulldozed”: “when it was clear that he would no longer be prime minister I went home and slept well for the first time in 22 months”.   #auspol #Bulldozer #AusPol2022,43,320,"1,934",0,0.3612,pos
Prime Minister,Celeb,"On his birth anniversary, recalling the contribution of Former Prime Minister, Shri I. K. Gujral towards nation building.   His exemplary interventions as the Minister of External Affairs are also worth recollecting.",38,289,"1,682",0,0.2263,pos
Prime Minister,Celeb,There have been many who have asked why I wasn't included in the cabinet announced by the Prime Minister yesterday.  (1/3),179,"3,042","6,683",0,0.0,neu
Prime Minister,Celeb,"Today the China-constructed Grand Palace Parking Project was inaugurated. Glad to see one new achievement in China-Ethiopia cooperation!  Prime Minister  @AbiyAhmedAli , Deputy Prime Minister  @DemekeHasen , and I discussed issues of shared interests.",34,107,433,0,0.8655,pos
Prime Minister,Celeb,#BREAKING: Anthony Albanese has received  a surge in support as preferred prime minister. #Newspoll #ausvotes https://theaustralian.com.au/nation/anthony-albanese-on-a-high-after-year-of-success-newspoll/news-story/62b116c4ad5c0cb60cf04457eb79f618…,216,167,823,0,0.4019,pos
Draisaitl,Celeb,Oilers today:  Draisaitl-McDavid-Yamamoto  Janmark-RNH-Puljujarvi Kostin-Shore-Ryan Benson-Malone-Holloway Hamblin   Nurse-Ceci Kulak-Barrie Broberg-Bouchard Murray  Skinner Campbell   Not on ice: Hyman,62,57,417,0,0.0,neu
Draisaitl,Celeb,"""It’s always fun going up against the best in the league.""  Leon Draisaitl looks ahead to playing Ovechkin in tomorrow’s matchup vs. the Capitals.",9,14,207,0,0.8519,pos
Draisaitl,Celeb,"""They elevate their game to the next level & that makes everyone else elevate their game…that’s helping us win games.""  Evan Bouchard on the recent play of teammates Leon Draisaitl & Connor McDavid.",2,6,97,0,0.8126,pos
Draisaitl,Celeb,this is my impression of western conference twitter:  [gif of mcdavid and draisaitl looking extraordinarily tired]  [incomprehensible quote from a jets player hinting at a deep interpersonal conflict]  [preds goalie doing something cute because they always are],1,1,129,0,-0.0772,neg
Draisaitl,Celeb,"Dylan Cozens has nine points (four goals, five assists) in a four-game point streak.  Only two players have had more points than him over the past week: Connor McDavid (11) and Leon Draisaitl (10).",0,3,18,0,0.0,neu
Draisaitl,Celeb,"#SportsnetStat Last night was the ninth time that Connor McDavid & Leon Draisaitl have both registered four points in the same game, tying Lemieux + Jagr & MacLean + Hawerchuk. Most combined four-point games in  @NHL  history? Kurri + Gretzky at 30.  @Sportsnet  | #LetsGoOilers",1,20,253,0,0.0,neu
Draisaitl,Celeb,"McDavid, Draisaitl's four-point performances lead Oilers past Canadiens 5-3 http://dlvr.it/Sdr7vT",0,0,0,N/A,0.0,neu
Draisaitl,Celeb,"#OILERS  NHL fan bases ""why is Draisaitl & McDavid together""  Becuz they're 2 best players in the world offensively & play for the OILERS  They literally beat teams by themselves, that's why they're regarded the BEST & most feared!  It's up to team's to find a way & stop them",3,0,10,N/A,0.684,pos
Draisaitl,Celeb,"Is it a coincidence or something to it; that after being embarrassed by Draisaitl & with Reaves no longer around, that Trouba has fought three times since? This season is a shit-show #NYR",2,1,10,0,-0.7184,neg
Draisaitl,Celeb,"In that case, nothing McDavid or Draisaitl have done is discussion worthy, given how their numbers don’t even come close to their own franchises high, right?",1,0,7,N/A,0.4404,pos
Draisaitl,Celeb,McDavid and Draisaitl > Matthews and Marner.   1. They have more career points. 2. They have more career points in playoffs. 3. They have more personal trophies combined. 4. Draisaitl has more 50 goal seasons than Matthews. 5. They have more 100P seasons.  Delusional idiot.,20,6,75,0,-0.5106,neg
Draisaitl,Celeb,"Draisaitl is out of his mind. Everything he does is efficient and he always does what he needs to do. Reminds me of Liberty mutual insurance a little bit. With Liberty, you only pay for what you need. It’s that fucking simple you stupid bitch. Liberty Liberty Liberty. Liberty.",16,75,"1,747",0,0.9334,pos
Draisaitl,Celeb,"Most points by a player through their first 25 games of a season (since 1993): 70- Mario Lemieux (PIT, 1995-96) 52- Jaromir Jagr (PIT, 1995-96) 51- Wayne Gretzky (LAK, 1993-94) 49- Lemieux (PIT, '02-03) 47-  @EdmontonOilers  Connor McDavid (2022-23) 47- Leon Draisaitl (EDM, '19-20)",2,9,29,0,0.0,neu
Draisaitl,Celeb,"Matthews and Marner >  McDavid and Draisaitl.   1. They score more at 5v5, which is more valuable.  2. They score more goals.  3. They are both better at defense.  4. Their team isn't awful.",145,54,369,0,0.8509,pos
Draisaitl,Celeb,"Year 9 of Draisaitl, Year 8 of McDavid, and the team assembled is at 10-10-0. That is unacceptable.",93,83,"1,779",0,-0.4588,neg
Draisaitl,Celeb,"""Going down 2 was tough to come back from but then coach [Ruff] showed us the footage of [Jacob] Trouba getting punked by Draisaitl and we knew he was a baby back bitch so we came back strong""  -Nico Hischier on the comeback win vs #NYRangers",5,21,524,0,0.6369,pos
Draisaitl,Celeb,Never forget when Leon Draisaitl used to wear 55,13,1,114,0,0.1695,pos
Draisaitl,Celeb,"McDavid & Draisaitl spent 60.3% of their ice time at 5-vs-5 tonight against the Suzuki line. In those minutes the Habs controlled 80% of shot attempts. 88% of shots.  Against everyone else, McDavid's line controlled 67% and 56% respectively, and created 2 goals.",1,5,50,0,0.5267,pos
Draisaitl,Celeb,"The only reason why they’re winning:  Jets: Hellebuyck Montreal: Suzuki, Caufield  Flames: Kadri Oilers: Mcdavid, Draisaitl  Vancouver: Pettersson, Horvat Ottawa: Leafs: Elite team where everyone is contributing.. once samsonov,and their defense come back they will be unstoppable",37,13,149,0,0.4767,pos
Draisaitl,Celeb,"Ek punched in the face by Draisaitl. Ghislain Hebert had the best look in the arena, but he ignores it",56,15,363,0,-0.0129,neu
Draisaitl,Celeb,The only Trouba/Draisaitl story that matters is the time the Oilers used a Trouba hit to Draisaitl's head to cover up Draisaitl getting a concussion because Darnell Nurse KTFO'd him after sleeping with his sister,17,138,318,0,0.0258,neu
Draisaitl,Celeb,connor mcdavid and leon draisaitl are a damn cheat code in overtime.,23,60,566,0,-0.6908,neg
Draisaitl,Celeb,Stop us if you've heard this one before. . . Connor McDavid and Leon Draisaitl both registered four points tonight for the  @EdmontonOilers .  #NHLStats: https://media.nhl.com/public/live-updates?date=2022-12-03…,11,62,435,0,-0.296,neg
Draisaitl,Celeb,still November but Draisaitl locked up the hart trophy last night with this,8,8,155,0,0.0,neu
Draisaitl,Celeb,"Connor McDavid and Leon Draisaitl each had four points to lead the #Oilers to a 5-3 win at Rogers Place tonight! With the victory, Edmonton improved to 14-11-0! #LetsGoOilers  McDavid  Draisaitl  Hyman  Barrie  Nugent-Hopkins  Nurse ",0,8,77,0,0.8168,pos
Draisaitl,Celeb,Leon Draisaitl & Connor McDavid score a PP goal in the same game for the 10th time in their careers.  Oilers are 7-0-2 in the previous 9 games,0,10,111,0,0.0,neu
